PwC_RowID,predicted_date,label
361913,2019-01-19,On time
361914,2019-01-25,On time
361915,2019-01-19,On time
361916,2019-01-26,Early
361917,2019-01-26,Early
361918,2019-01-26,Early
361919,2019-01-26,Early
361920,2019-01-26,Early
361921,2019-01-26,Early
361922,2019-01-26,Early
361923,2019-01-26,Early
361924,2019-01-26,Early
361925,2019-01-26,Early
361926,2019-01-19,On time
361927,2019-01-19,On time
361928,2019-01-19,On time
361929,2019-01-19,On time
361930,2019-01-20,Early
361931,2019-01-20,Early
361932,2019-01-20,Early
361933,2019-01-20,Early
361934,2019-01-20,Early
361935,2019-01-20,Early
361936,2019-01-20,Early
361937,2019-01-20,Early
361938,2019-01-20,Early
361939,2019-01-20,Early
361940,2019-01-20,Early
361941,2019-01-20,Early
361942,2019-01-20,Early
361943,2019-01-20,Early
361944,2019-01-28,Early
361945,2019-01-26,Early
361946,2019-01-28,Early
361947,2019-01-28,Early
361948,2019-01-28,Early
361949,2019-01-28,Early
361950,2019-01-28,Early
361951,2019-01-28,Early
361952,2019-01-28,Early
361953,2019-01-28,Early
361954,2019-01-28,Early
361955,2019-01-28,Early
361956,2019-01-28,Early
361957,2019-01-28,Early
361958,2019-01-28,Early
361959,2019-01-28,Early
361960,2019-01-28,Early
361961,2019-01-28,Early
361962,2019-01-28,Early
361963,2019-01-28,Early
361964,2019-01-28,Early
361965,2019-01-28,Early
361966,2019-01-28,Early
361967,2019-01-28,Early
361968,2019-01-26,Early
361969,2019-01-28,Early
361970,2019-01-26,Early
361971,2019-01-28,Early
361972,2019-01-28,Early
361973,2019-01-28,Early
361974,2019-01-28,Early
361975,2019-01-28,Early
361976,2019-01-28,Early
361977,2019-01-28,Early
361978,2019-01-28,Early
361979,2019-01-28,Early
361980,2019-01-28,Early
361981,2019-01-28,Early
361982,2019-01-26,Early
361983,2019-01-28,Early
361984,2019-01-28,Early
361985,2019-01-26,Early
361986,2019-01-26,On time
361987,2019-01-26,On time
361988,2019-01-26,On time
361989,2019-01-26,On time
361990,2019-01-26,On time
361991,2019-01-26,On time
361992,2019-01-26,On time
361993,2019-01-26,On time
361994,2019-01-26,On time
361995,2019-01-28,Early
361996,2019-01-28,Early
361997,2019-01-28,Early
361998,2019-01-28,Early
361999,2019-01-28,Early
362000,2019-01-28,Early
362001,2019-01-28,Early
362002,2019-01-28,Early
362003,2019-01-28,Early
362004,2019-01-28,Early
362005,2019-01-28,Early
362006,2019-01-28,Early
362007,2019-01-28,Early
362008,2019-01-28,Early
362009,2019-01-28,Early
362010,2019-01-28,Early
362011,2019-01-27,Early
362012,2019-01-27,Early
362013,2019-01-27,Early
362014,2019-01-27,Early
362015,2019-01-27,Early
362016,2019-01-27,Early
362017,2019-01-27,Early
362018,2019-01-27,Early
362019,2019-01-27,Early
362020,2019-01-27,Early
362021,2019-01-27,Early
362022,2019-01-27,Early
362023,2019-01-27,Early
362024,2019-01-28,Early
362025,2019-01-27,Early
362026,2019-01-27,Early
362027,2019-01-27,Early
362028,2019-01-27,Early
362029,2019-01-27,Early
362030,2019-01-27,Early
362031,2019-01-27,Early
362032,2019-01-27,Early
362033,2019-01-27,Early
362034,2019-01-27,Early
362035,2019-01-27,Early
362036,2019-01-27,Early
362037,2019-01-27,Early
362038,2019-01-27,Early
362039,2019-01-27,Early
362040,2019-01-27,Early
362041,2019-01-27,Early
362042,2019-01-27,Early
362043,2019-01-27,Early
362044,2019-01-27,Early
362045,2019-01-27,Early
362046,2019-01-27,Early
362047,2019-01-27,Early
362048,2019-01-27,Early
362049,2019-01-27,Early
362050,2019-01-27,Early
362051,2019-01-27,Early
362052,2019-01-27,Early
362053,2019-01-27,Early
362054,2019-01-27,Early
362055,2019-01-27,Early
362056,2019-01-27,Early
362057,2019-01-27,Early
362058,2019-01-27,Early
362059,2019-01-27,Early
362060,2019-01-27,Early
362061,2019-01-27,Early
362062,2019-01-27,Early
362063,2019-01-27,Early
362064,2019-01-27,Early
362065,2019-01-28,Early
362066,2019-01-28,Early
362067,2019-01-28,Early
362068,2019-01-28,Early
362069,2019-01-28,Early
362070,2019-01-28,Early
362071,2019-01-28,Early
362072,2019-01-28,Early
362073,2019-01-28,Early
362074,2019-01-28,Early
362075,2019-01-28,Early
362076,2019-01-28,Early
362077,2019-01-28,Early
362078,2019-01-27,Early
362079,2019-01-27,Early
362080,2019-01-27,Early
362081,2019-01-27,Early
362082,2019-01-27,Early
362083,2019-01-27,Early
362084,2019-01-27,Early
362085,2019-01-27,Early
362086,2019-01-27,Early
362087,2019-01-26,Early
362088,2019-01-26,Early
362089,2019-01-26,Early
362090,2019-01-26,Early
362091,2019-01-26,Early
362092,2019-01-26,Early
362093,2019-01-26,Early
362094,2019-01-26,Early
362095,2019-01-26,Early
362096,2019-01-26,Early
362097,2019-01-26,Early
362098,2019-01-26,Early
362099,2019-01-26,Early
362100,2019-01-26,Early
362101,2019-01-26,Early
362102,2019-01-26,Early
362103,2019-01-26,Early
362104,2019-01-26,Early
362105,2019-01-26,Early
362106,2019-01-26,Early
362107,2019-01-26,Early
362108,2019-01-10,On time
362109,2019-01-10,On time
362110,2019-01-10,On time
362111,2019-01-10,On time
362112,2019-01-10,On time
362113,2019-01-09,On time
362114,2019-01-10,On time
362115,2019-01-26,Early
362116,2019-01-26,Early
362117,2019-01-26,Early
362118,2019-01-26,Early
362119,2019-01-26,Early
362120,2019-01-26,Early
362121,2019-01-26,Early
362122,2019-01-26,Early
362123,2019-01-26,Early
362124,2019-01-26,Early
362125,2019-01-26,Early
362126,2019-01-26,Early
362127,2019-01-26,Early
362128,2019-01-26,Early
362129,2019-01-10,On time
362130,2019-01-10,On time
362131,2019-01-10,On time
362132,2019-01-10,On time
362133,2019-01-10,On time
362134,2019-01-10,On time
362135,2019-01-10,On time
362136,2019-01-10,On time
362137,2019-01-10,On time
362138,2019-01-10,On time
362139,2019-01-10,On time
362140,2019-01-10,On time
362141,2019-01-10,On time
362142,2019-01-10,On time
362143,2019-01-10,On time
362144,2019-01-12,Early
362145,2019-01-14,Early
362146,2019-01-17,On time
362147,2019-01-17,On time
362148,2019-01-17,On time
362149,2019-01-17,On time
362150,2019-01-12,Early
362151,2019-01-12,Early
362152,2019-01-12,Early
362153,2019-01-12,Early
362154,2019-01-12,Early
362155,2019-01-12,Early
362156,2019-01-12,Early
362157,2019-01-14,Early
362158,2019-01-12,Late
362159,2019-01-11,Early
362160,2019-01-12,Early
362161,2019-01-12,Early
362162,2019-01-12,Early
362163,2019-01-12,Early
362164,2019-01-12,Early
362165,2019-01-12,Early
362166,2019-01-12,Early
362167,2019-01-12,Early
362168,2019-01-12,Early
362169,2019-01-12,Early
362170,2019-01-12,Early
362171,2019-01-12,Early
362172,2019-01-12,Early
362173,2019-01-12,Early
362174,2019-01-12,Early
362175,2019-01-11,Early
362176,2019-01-11,Early
362177,2019-01-12,Early
362178,2019-01-12,Early
362179,2019-01-12,Early
362180,2019-01-12,Early
362181,2019-01-12,Early
362182,2019-01-11,Early
362183,2019-01-12,Early
362184,2019-01-12,Early
362185,2019-01-12,Early
362186,2019-01-17,On time
362187,2019-01-17,On time
362188,2019-01-17,On time
362189,2019-01-17,On time
362190,2019-01-17,On time
362191,2019-01-17,On time
362192,2019-01-17,On time
362193,2019-01-17,On time
362194,2019-01-17,On time
362195,2019-01-17,On time
362196,2019-01-17,On time
362197,2019-01-17,On time
362198,2019-01-17,On time
362199,2019-01-17,On time
362200,2019-01-17,On time
362201,2019-01-17,On time
362202,2019-01-17,On time
362203,2019-01-17,On time
362204,2019-01-17,On time
362205,2019-01-17,On time
362206,2019-01-12,On time
362207,2019-01-12,Early
362208,2019-01-12,Early
362209,2019-01-12,Early
362210,2019-01-12,Early
362211,2019-01-12,Early
362212,2019-01-12,Early
362213,2019-01-12,Early
362214,2019-01-12,Early
362215,2019-01-12,Early
362216,2019-01-12,Early
362217,2019-01-13,Late
362218,2019-01-13,Late
362219,2019-01-13,Late
362220,2019-01-17,On time
362221,2019-01-12,Early
362222,2019-01-12,Early
362223,2019-01-12,Early
362224,2019-01-12,Early
362225,2019-01-26,On time
362226,2019-01-26,On time
362227,2019-01-12,Early
362228,2019-01-12,Early
362229,2019-01-12,Early
362230,2019-01-17,On time
362231,2019-01-17,On time
362232,2019-01-20,Early
362233,2019-01-20,Early
362234,2019-01-20,Early
362235,2019-01-20,Early
362236,2019-01-20,Early
362237,2019-01-20,Early
362238,2019-01-20,Early
362239,2019-01-20,Early
362240,2019-01-20,Early
362241,2019-01-20,Early
362242,2019-01-20,Early
362243,2019-01-20,Early
362244,2019-01-20,Early
362245,2019-01-20,Early
362246,2019-01-20,Early
362247,2019-01-20,Early
362248,2019-01-20,Early
362249,2019-01-20,Early
362250,2019-01-20,Early
362251,2019-01-20,Early
362252,2019-01-20,Early
362253,2019-01-20,Early
362254,2019-01-20,Early
362255,2019-01-20,Early
362256,2019-01-20,Early
362257,2019-01-20,Early
362258,2019-01-20,Early
362259,2019-01-20,Early
362260,2019-01-20,Early
362261,2019-01-20,Early
362262,2019-01-12,Late
362263,2019-01-12,Late
362264,2019-01-12,Late
362265,2019-01-12,Late
362266,2019-01-12,Late
362267,2019-01-12,Late
362268,2019-01-12,Late
362269,2019-01-12,Late
362270,2019-01-12,Late
362271,2019-01-12,Late
362272,2019-01-12,Late
362273,2019-01-12,Late
362274,2019-01-20,Early
362275,2019-01-20,Early
362276,2019-01-20,Early
362277,2019-01-20,Early
362278,2019-01-20,Early
362279,2019-01-20,Early
362280,2019-01-20,Early
362281,2019-01-20,Early
362282,2018-12-24,Early
362283,2019-01-20,Early
362284,2019-01-20,Early
362285,2019-01-20,Early
362286,2019-01-12,Early
362287,2019-01-12,Early
362288,2019-01-25,Early
362289,2019-01-27,Early
362290,2019-01-27,Early
362291,2019-01-27,Early
362292,2019-01-27,Early
362293,2019-01-27,Early
362294,2019-01-27,Early
362295,2019-01-27,Early
362296,2019-01-27,Early
362297,2019-01-27,Early
362298,2019-01-27,Early
362299,2019-01-27,Early
362300,2019-01-27,Early
362301,2019-01-27,Early
362302,2019-01-27,Early
362303,2019-01-27,Early
362304,2019-01-27,Early
362305,2019-01-27,Early
362306,2019-01-27,Early
362307,2019-01-25,Early
362308,2019-01-27,Early
362309,2019-01-27,Early
362310,2019-01-27,Early
362311,2019-01-27,Early
362312,2019-01-27,Early
362313,2019-01-27,Early
362314,2019-01-27,Early
362315,2019-01-27,Early
362316,2019-01-27,Early
362317,2019-01-27,Early
362318,2019-01-26,Early
362319,2019-01-26,Early
362320,2019-01-26,Early
362321,2019-01-26,Early
362322,2019-01-26,Early
362323,2019-01-26,Early
362324,2019-01-26,Early
362325,2019-01-26,Early
362326,2019-01-26,Early
362327,2019-01-26,Early
362328,2019-01-26,Early
362329,2019-01-26,Early
362330,2019-01-26,Early
362331,2019-01-26,Early
362332,2019-01-26,Early
362333,2019-01-26,Early
362334,2019-01-26,Early
362335,2019-01-26,Early
362336,2019-01-26,Early
362337,2019-01-26,Early
362338,2019-01-26,Early
362339,2019-01-26,Early
362340,2019-01-26,Early
362341,2019-01-26,Early
362342,2019-01-26,Early
362343,2019-01-26,Early
362344,2019-01-26,Early
362345,2019-01-26,Early
362346,2019-01-12,Early
362347,2019-01-12,Early
362348,2019-01-12,Early
362349,2019-01-12,Early
362350,2019-01-12,Early
362351,2019-01-14,Early
362352,2019-01-14,Early
362353,2019-01-17,On time
362354,2019-01-17,On time
362355,2019-01-17,On time
362356,2019-01-17,On time
362357,2019-01-17,On time
362358,2019-01-17,On time
362359,2019-01-17,On time
362360,2019-01-17,On time
362361,2019-01-17,On time
362362,2019-01-17,On time
362363,2019-01-13,Late
362364,2019-01-13,Late
362365,2019-01-13,Late
362366,2019-01-13,Late
362367,2019-01-13,Late
362368,2019-01-13,Late
362369,2019-01-13,Late
362370,2019-01-13,Late
362371,2019-01-13,Late
362372,2019-01-13,Late
362373,2019-01-13,Late
362374,2019-01-13,Late
362375,2019-01-13,Late
362376,2019-01-13,Late
362377,2019-01-13,Late
362378,2019-01-17,On time
362379,2019-01-17,On time
362380,2019-01-17,On time
362381,2019-01-17,On time
362382,2019-01-17,On time
362383,2019-01-17,On time
362384,2019-01-17,On time
362385,2019-01-27,Early
362386,2019-01-27,Early
362387,2019-01-26,On time
362388,2019-01-26,On time
362389,2019-01-26,On time
362390,2019-01-26,On time
362391,2019-01-26,On time
362392,2018-11-24,On time
362393,2018-11-24,On time
362394,2018-11-24,On time
362395,2018-11-24,On time
362396,2018-11-24,On time
362397,2018-11-24,On time
362398,2018-11-24,On time
362399,2018-11-24,On time
362400,2018-11-24,On time
362401,2018-11-24,On time
362402,2018-11-24,On time
362403,2018-12-27,On time
362404,2018-12-27,On time
362405,2018-12-27,On time
362406,2018-12-27,On time
362407,2018-12-27,On time
362408,2018-12-27,On time
362409,2018-12-27,On time
362410,2018-12-27,On time
362411,2018-12-27,On time
362412,2018-12-27,On time
362413,2018-12-27,On time
362414,2018-12-27,On time
362415,2018-12-27,On time
362416,2018-12-27,On time
362417,2018-12-27,On time
362418,2018-12-27,On time
362419,2018-12-27,On time
362420,2018-12-27,On time
362421,2018-12-27,On time
362422,2018-12-27,On time
362423,2018-12-27,On time
362424,2018-12-27,On time
362425,2018-12-01,On time
362426,2018-12-01,On time
362427,2018-12-01,On time
362428,2018-12-01,On time
362429,2018-12-01,On time
362430,2018-12-01,On time
362431,2018-12-01,On time
362432,2018-12-01,On time
362433,2018-12-01,On time
362434,2018-12-01,On time
362435,2018-12-01,On time
362436,2018-12-01,On time
362437,2018-12-01,On time
362438,2018-12-01,On time
362439,2018-12-01,On time
362440,2018-12-01,On time
362441,2018-12-01,On time
362442,2018-12-01,On time
362443,2018-12-01,On time
362444,2018-12-01,On time
362445,2018-12-01,On time
362446,2018-12-01,On time
362447,2018-12-01,On time
362448,2018-12-01,On time
362449,2018-12-01,On time
362450,2018-12-01,On time
362451,2018-12-01,On time
362452,2018-12-01,On time
362453,2018-12-01,On time
362454,2018-12-01,On time
362455,2018-12-01,On time
362456,2018-12-01,On time
362457,2018-12-01,On time
362458,2018-12-01,On time
362459,2018-12-01,On time
362460,2018-12-06,On time
362461,2018-11-24,On time
362462,2018-11-24,On time
362463,2018-11-24,On time
362464,2018-11-24,On time
362465,2018-11-24,On time
362466,2018-11-24,On time
362467,2018-11-24,On time
362468,2018-11-24,On time
362469,2018-11-24,On time
362470,2018-11-24,On time
362471,2018-11-24,On time
362472,2018-11-24,On time
362473,2018-11-24,On time
362474,2018-11-24,On time
362475,2018-11-24,On time
362476,2018-11-24,On time
362477,2018-11-24,On time
362478,2018-11-24,On time
362479,2018-12-21,On time
362480,2018-12-21,On time
362481,2018-12-21,On time
362482,2018-12-21,On time
362483,2018-12-21,On time
362484,2018-12-21,On time
362485,2018-12-21,On time
362486,2018-11-25,Early
362487,2018-11-25,Early
362488,2018-11-25,Early
362489,2018-11-25,Early
362490,2018-11-25,Early
362491,2018-11-25,Early
362492,2018-11-25,Early
362493,2018-11-25,Early
362494,2018-11-25,Early
362495,2018-11-25,Early
362496,2018-11-25,Early
362497,2018-11-25,Early
362498,2018-12-20,On time
362499,2018-12-20,On time
362500,2018-12-20,On time
362501,2018-12-20,On time
362502,2019-01-12,Early
362503,2018-12-20,On time
362504,2018-12-20,On time
362505,2018-12-20,On time
362506,2018-12-20,On time
362507,2018-12-20,On time
362508,2018-12-20,On time
362509,2018-12-20,On time
362510,2018-12-20,On time
362511,2018-12-20,On time
362512,2018-12-20,On time
362513,2018-12-20,On time
362514,2018-12-20,On time
362515,2018-12-20,On time
362516,2018-12-01,On time
362517,2018-12-01,On time
362518,2018-12-01,On time
362519,2018-12-01,On time
362520,2018-12-01,On time
362521,2018-11-18,Early
362522,2018-11-17,Early
362523,2018-11-17,Early
362524,2018-11-17,Early
362525,2018-11-17,Early
362526,2018-11-17,Early
362527,2018-11-17,Early
362528,2018-11-17,On time
362529,2018-11-17,On time
362530,2018-11-15,On time
362531,2018-11-15,On time
362532,2018-11-15,On time
362533,2018-11-22,On time
362534,2018-11-22,On time
362535,2018-11-22,On time
362536,2018-11-22,On time
362537,2018-11-22,On time
362538,2018-11-22,On time
362539,2019-01-03,On time
362540,2018-12-14,Early
362541,2018-12-14,Early
362542,2018-12-14,Early
362543,2018-12-14,Early
362544,2018-12-14,Early
362545,2018-12-14,Early
362546,2018-12-14,Early
362547,2018-12-14,Early
362548,2018-12-14,Early
362549,2018-12-14,Early
362550,2018-12-14,Early
362551,2018-12-14,Early
362552,2018-11-26,Early
362553,2018-11-26,Early
362554,2018-11-26,Early
362555,2018-11-26,Early
362556,2018-11-26,Early
362557,2018-11-26,Early
362558,2018-11-26,Early
362559,2018-11-26,Early
362560,2018-11-26,Early
362561,2018-11-26,Early
362562,2018-11-26,Early
362563,2018-11-26,Early
362564,2018-11-26,Early
362565,2018-11-26,Early
362566,2018-11-26,Early
362567,2018-11-26,Early
362568,2018-11-26,Early
362569,2018-11-26,Early
362570,2018-11-26,Early
362571,2018-11-26,Early
362572,2018-11-26,Early
362573,2018-11-26,Early
362574,2018-12-20,On time
362575,2018-12-20,On time
362576,2018-12-20,On time
362577,2018-12-20,On time
362578,2018-12-20,On time
362579,2018-12-20,On time
362580,2018-12-20,On time
362581,2018-11-29,On time
362582,2018-11-29,On time
362583,2018-11-29,On time
362584,2018-11-29,On time
362585,2018-11-29,On time
362586,2018-11-29,On time
362587,2018-11-29,On time
362588,2018-11-29,On time
362589,2018-11-29,On time
362590,2018-11-29,On time
362591,2018-12-01,Early
362592,2018-12-01,Early
362593,2018-12-01,Early
362594,2018-12-01,Early
362595,2018-12-01,Early
362596,2018-12-01,Early
362597,2018-12-01,Early
362598,2018-12-05,On time
362599,2018-12-05,On time
362600,2018-12-05,On time
362601,2018-12-05,On time
362602,2018-12-05,On time
362603,2018-12-05,On time
362604,2018-12-05,On time
362605,2018-12-05,On time
362606,2018-12-05,On time
362607,2018-12-05,On time
362608,2018-11-30,On time
362609,2018-11-30,On time
362610,2018-11-30,On time
362611,2018-12-05,On time
362612,2018-12-05,On time
362613,2018-12-05,On time
362614,2018-12-05,On time
362615,2018-12-05,On time
362616,2018-12-05,On time
362617,2018-12-05,On time
362618,2018-12-05,On time
362619,2018-12-05,On time
362620,2018-12-05,On time
362621,2018-12-05,On time
362622,2018-12-05,On time
362623,2018-12-05,On time
362624,2018-12-05,On time
362625,2018-12-05,On time
362626,2018-12-05,On time
362627,2018-12-05,On time
362628,2018-12-05,On time
362629,2018-12-05,On time
362630,2018-12-05,On time
362631,2018-12-05,On time
362632,2018-11-25,Early
362633,2018-11-25,Early
362634,2018-11-25,Early
362635,2018-11-25,Early
362636,2018-11-25,Early
362637,2018-11-25,Early
362638,2018-11-25,Early
362639,2018-11-25,Early
362640,2018-11-25,Early
362641,2018-11-29,On time
362642,2018-11-29,On time
362643,2018-11-29,On time
362644,2018-11-29,On time
362645,2018-11-29,On time
362646,2018-11-29,On time
362647,2018-11-29,On time
362648,2018-11-29,On time
362649,2018-11-29,On time
362650,2018-11-29,On time
362651,2018-11-29,On time
362652,2018-11-29,On time
362653,2018-11-29,On time
362654,2018-11-29,On time
362655,2018-11-29,On time
362656,2018-11-29,On time
362657,2018-11-29,On time
362658,2018-11-29,On time
362659,2018-11-29,On time
362660,2018-11-29,On time
362661,2018-11-29,On time
362662,2019-01-09,On time
362663,2019-01-10,On time
362664,2019-01-10,On time
362665,2019-01-10,On time
362666,2019-01-10,On time
362667,2019-01-10,On time
362668,2019-01-10,On time
362669,2019-01-10,On time
362670,2019-01-10,On time
362671,2019-01-10,On time
362672,2019-01-10,On time
362673,2019-01-10,On time
362674,2019-01-10,On time
362675,2019-01-10,On time
362676,2019-01-10,On time
362677,2019-01-10,On time
362678,2019-01-10,On time
362679,2019-01-10,On time
362680,2019-01-10,On time
362681,2019-01-10,On time
362682,2019-01-10,On time
362683,2019-01-10,On time
362684,2019-01-10,On time
362685,2019-01-10,On time
362686,2019-01-10,On time
362687,2019-01-10,On time
362688,2019-01-10,On time
362689,2019-01-10,On time
362690,2019-01-10,On time
362691,2019-01-10,On time
362692,2019-01-10,On time
362693,2019-01-10,On time
362694,2019-01-10,On time
362695,2019-01-10,On time
362696,2019-01-10,On time
362697,2018-11-29,On time
362698,2018-11-29,On time
362699,2018-11-29,On time
362700,2018-11-29,On time
362701,2018-12-14,On time
362702,2018-11-29,On time
362703,2018-11-29,On time
362704,2018-11-29,On time
362705,2018-11-29,On time
362706,2018-11-29,On time
362707,2018-12-29,On time
362708,2018-12-29,On time
362709,2018-12-29,On time
362710,2018-12-29,On time
362711,2018-12-29,On time
362712,2018-12-29,On time
362713,2018-12-01,On time
362714,2018-12-01,On time
362715,2018-12-08,On time
362716,2018-12-01,On time
362717,2018-12-01,On time
362718,2018-12-01,On time
362719,2018-12-08,On time
362720,2018-12-01,On time
362721,2018-12-01,On time
362722,2018-12-01,On time
362723,2018-12-01,On time
362724,2018-12-01,On time
362725,2018-12-01,On time
362726,2018-12-01,On time
362727,2018-12-01,On time
362728,2018-12-01,On time
362729,2018-12-01,On time
362730,2018-12-01,On time
362731,2018-12-01,On time
362732,2018-12-01,On time
362733,2018-12-01,On time
362734,2018-12-01,On time
362735,2018-12-01,On time
362736,2018-12-01,On time
362737,2018-12-01,On time
362738,2018-12-01,On time
362739,2018-12-01,On time
362740,2018-12-01,On time
362741,2018-12-01,On time
362742,2018-12-08,On time
362743,2018-12-01,On time
362744,2018-12-01,On time
362745,2018-12-01,On time
362746,2018-12-05,On time
362747,2018-12-05,On time
362748,2018-12-05,On time
362749,2018-12-05,On time
362750,2018-12-05,On time
362751,2018-12-07,On time
362752,2018-12-07,On time
362753,2018-12-07,On time
362754,2018-12-07,On time
362755,2018-12-07,On time
362756,2018-12-07,On time
362757,2018-12-07,On time
362758,2018-12-07,On time
362759,2018-12-07,On time
362760,2018-12-07,On time
362761,2019-01-27,Early
362762,2019-01-27,Early
362763,2019-01-27,Early
362764,2018-12-08,On time
362765,2018-12-08,On time
362766,2018-12-08,On time
362767,2018-12-08,On time
362768,2018-12-08,On time
362769,2018-12-08,On time
362770,2018-12-08,On time
362771,2018-12-08,On time
362772,2018-12-05,On time
362773,2018-12-05,On time
362774,2018-12-05,On time
362775,2018-12-05,On time
362776,2018-11-21,On time
362777,2018-11-21,On time
362778,2018-11-21,On time
362779,2018-11-21,On time
362780,2018-11-21,On time
362781,2019-01-20,Early
362782,2018-11-14,On time
362783,2018-12-01,On time
362784,2018-11-15,On time
362785,2018-11-15,On time
362786,2018-11-15,On time
362787,2018-11-15,On time
362788,2018-11-17,On time
362789,2018-11-17,On time
362790,2018-11-15,On time
362791,2018-11-15,On time
362792,2018-11-15,On time
362793,2018-11-15,On time
362794,2018-11-15,On time
362795,2018-11-15,On time
362796,2018-11-15,On time
362797,2018-11-15,On time
362798,2018-11-15,On time
362799,2018-11-15,On time
362800,2018-11-15,On time
362801,2018-11-15,On time
362802,2018-11-15,On time
362803,2018-11-15,On time
362804,2018-11-15,On time
362805,2018-11-15,On time
362806,2018-11-22,On time
362807,2018-11-22,On time
362808,2018-12-01,On time
362809,2018-12-01,On time
362810,2018-11-22,On time
362811,2018-11-22,On time
362812,2018-11-22,On time
362813,2018-11-22,On time
362814,2018-11-22,On time
362815,2018-11-22,On time
362816,2018-11-22,On time
362817,2018-11-22,On time
362818,2018-11-22,On time
362819,2018-11-22,On time
362820,2018-11-22,On time
362821,2018-11-22,On time
362822,2018-11-22,On time
362823,2018-11-22,On time
362824,2018-11-22,On time
362825,2018-11-15,On time
362826,2018-11-15,On time
362827,2018-11-15,On time
362828,2018-11-15,On time
362829,2018-11-29,On time
362830,2018-11-15,On time
362831,2018-11-15,On time
362832,2018-11-17,On time
362833,2018-11-15,On time
362834,2018-11-15,On time
362835,2018-11-15,On time
362836,2018-11-15,On time
362837,2018-11-15,On time
362838,2018-11-15,On time
362839,2018-11-11,Early
362840,2018-11-11,Early
362841,2018-11-11,Early
362842,2018-11-11,Early
362843,2018-11-11,Early
362844,2018-11-11,Early
362845,2018-11-11,Early
362846,2018-11-11,Early
362847,2018-11-11,Early
362848,2018-11-11,Early
362849,2018-11-11,Early
362850,2018-11-11,Early
362851,2018-11-11,Early
362852,2018-11-11,Early
362853,2018-11-11,Early
362854,2018-11-11,Early
362855,2018-11-11,Early
362856,2018-11-11,Early
362857,2018-11-11,Early
362858,2018-11-11,Early
362859,2018-11-11,Early
362860,2018-11-11,Early
362861,2018-11-11,Early
362862,2018-11-11,Early
362863,2018-11-11,Early
362864,2019-01-27,Early
362865,2018-11-07,On time
362866,2018-11-07,On time
362867,2018-11-07,On time
362868,2018-11-07,On time
362869,2018-11-07,On time
362870,2018-11-09,On time
362871,2018-11-09,On time
362872,2018-11-09,On time
362873,2018-11-09,On time
362874,2018-11-09,On time
362875,2018-11-09,On time
362876,2018-11-09,On time
362877,2018-11-09,On time
362878,2018-11-09,On time
362879,2018-11-11,Early
362880,2018-11-11,Early
362881,2018-11-11,Early
362882,2018-11-21,On time
362883,2018-11-11,Early
362884,2018-11-11,Early
362885,2018-11-11,Early
362886,2018-11-11,Early
362887,2018-11-21,On time
362888,2018-11-10,On time
362889,2018-11-10,On time
362890,2018-11-10,On time
362891,2018-11-10,On time
362892,2018-11-10,On time
362893,2018-11-10,On time
362894,2018-11-10,On time
362895,2018-11-10,On time
362896,2018-11-10,On time
362897,2018-12-27,On time
362898,2018-11-10,On time
362899,2018-11-10,On time
362900,2018-11-10,On time
362901,2018-11-10,On time
362902,2018-11-10,On time
362903,2018-11-10,On time
362904,2018-11-10,On time
362905,2018-11-08,On time
362906,2018-11-10,On time
362907,2018-11-08,On time
362908,2018-11-08,On time
362909,2018-11-08,On time
362910,2018-11-08,On time
362911,2018-11-10,On time
362912,2018-11-08,On time
362913,2018-11-08,On time
362914,2018-11-08,On time
362915,2018-11-10,On time
362916,2018-11-08,On time
362917,2018-11-30,On time
362918,2018-11-30,On time
362919,2018-11-30,On time
362920,2018-11-30,On time
362921,2018-11-30,On time
362922,2018-11-30,On time
362923,2018-11-30,On time
362924,2018-11-09,On time
362925,2018-11-09,On time
362926,2018-11-09,On time
362927,2018-11-09,On time
362928,2018-11-09,On time
362929,2018-11-09,On time
362930,2018-11-09,On time
362931,2018-11-09,On time
362932,2018-11-09,On time
362933,2018-11-15,On time
362934,2018-11-15,On time
362935,2018-11-15,On time
362936,2018-11-15,On time
362937,2018-11-15,On time
362938,2018-11-15,On time
362939,2018-11-15,On time
362940,2018-11-15,On time
362941,2018-11-15,On time
362942,2018-11-15,On time
362943,2018-11-15,On time
362944,2018-11-15,On time
362945,2018-11-15,On time
362946,2018-11-15,On time
362947,2018-11-15,On time
362948,2018-11-15,On time
362949,2018-11-17,On time
362950,2018-11-17,On time
362951,2018-11-15,On time
362952,2018-11-15,On time
362953,2018-11-17,On time
362954,2018-11-15,On time
362955,2018-11-22,On time
362956,2018-11-22,On time
362957,2018-11-22,On time
362958,2018-11-22,On time
362959,2018-11-22,On time
362960,2018-11-22,On time
362961,2018-11-22,On time
362962,2018-11-28,On time
362963,2018-11-28,On time
362964,2018-11-28,On time
362965,2018-11-28,On time
362966,2018-11-28,On time
362967,2018-11-28,On time
362968,2018-11-28,On time
362969,2018-11-28,On time
362970,2018-11-28,On time
362971,2018-11-28,On time
362972,2018-11-24,On time
362973,2018-12-05,On time
362974,2018-12-05,On time
362975,2018-12-05,On time
362976,2018-12-05,On time
362977,2018-12-05,On time
362978,2018-12-05,On time
362979,2018-12-07,On time
362980,2018-12-07,On time
362981,2018-12-05,On time
362982,2018-12-05,On time
362983,2018-12-05,On time
362984,2018-11-24,On time
362985,2018-11-24,On time
362986,2018-11-24,On time
362987,2018-11-24,On time
